"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
27,16.2,16.2,83.8,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","In Feuerthalen ist die Umsetzung der OECD-Mindeststeuer mit 83,8 Prozent gescheitert.","La réforme de l'imposition minimale de l'OCDE  n'a pas convaincu à Feuerthalen. Les citoyens de la commune ont refusé le texte à 83,8 pour cent.","Con il 83,8 percento di ""no"", i cittadini del comune di Feuerthalen hanno bocciato l'imposizione minima OCSE/G20."
28,58.5,58.5,41.5,"Flaach ZH","Flaach (ZH)","Flaach ZH","Mit 58,5 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Flaach für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population de Flaach approuve à 58,5 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Flaach l’imposizione minima OCSE/G20 è stata accettata con il 58,5 percento dei voti."
29,48.1,48.1,51.9,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","In Flurlingen ist die Umsetzung der OECD-Mindeststeuer mit 51,9 Prozent gescheitert.","La réforme de l'imposition minimale de l'OCDE  n'a pas convaincu à Flurlingen. Les citoyens de la commune ont refusé le texte à 51,9 pour cent.","Con il 51,9 percento di ""no"", i cittadini del comune di Flurlingen hanno bocciato l'imposizione minima OCSE/G20."
10,56.3,56.3,43.7,"Obfelden ZH","Obfelden (ZH)","Obfelden ZH","56,3 Prozent der Stimmbürgerinnen und Stimmbürger von Obfelden haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Obfelden, les habitants disent oui à  56,3 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Obfelden l'imposizione minima OCSE/G20 è stata approvata con il 56,3 percento dei voti."
33,45,45,55,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","55 der Stimmbürgerinnen und Stimmbürger von Kleinandelfingen haben die Umsetzung der OECD-Mindeststeuer abgelehnt.","Les habitants de Kleinandelfingen s'opposent à la modification de la réforme de l'imposition minimale de l'OCDE  par 55 pour cent des voix.","No all'imposizione minima OCSE/G20 nel comune di Kleinandelfingen: i cittadini hanno bocciato il testo con il 55 percento dei voti."
34,15.4,15.4,84.6,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","In Laufen-Uhwiesen ist die Umsetzung der OECD-Mindeststeuer mit 84,6 Prozent gescheitert.","La réforme de l'imposition minimale de l'OCDE  n'a pas convaincu à Laufen-Uhwiesen. Les citoyens de la commune ont refusé le texte à 84,6 pour cent.","Con il 84,6 percento di ""no"", i cittadini del comune di Laufen-Uhwiesen hanno bocciato l'imposizione minima OCSE/G20."
35,91.4,91.4,8.6,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Mit 4'938 Ja zu 464 Nein hat sich Marthalen für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 91,4 Prozent.","Marthalen dit oui à 91,4 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Sì all’imposizione minima OCSE/G20 nel comune di Marthalen: i cittadini hanno approvato il testo con il 91,4 percento dei voti."
37,45.9,45.9,54.1,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ossingen hat die Umsetzung der OECD-Mindeststeuer mit 54,1 Prozent Nein-Stimmen verworfen.","La modification de la réforme de l'imposition minimale de l'OCDE  n'a pas trouvé grâce aux yeux des citoyens d'Ossingen. Ils ont refusé le texte à 54,1 pour cent.","Da Ossingen è arrivato un ""no"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno respinto il testo con il 54,1 percento dei voti."
38,29.3,29.3,70.7,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Rheinau ist gegen die Umsetzung der OECD-Mindeststeuer: Die Gemeinde hat die Vorlage mit 70,7 Prozent Nein verworfen.","La réforme de l'imposition minimale de l'OCDE  est refusée à 70,7 pour cent à Rheinau.","Nel comune di Rheinau l'imposizione minima OCSE/G20 è stata bocciata con il 70,7 percento dei voti."
39,81.4,81.4,18.6,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Mit 81,4 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Thalheim an der Thur für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population de Thalheim an der Thur approuve à 81,4 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Thalheim an der Thur l’imposizione minima OCSE/G20 è stata accettata con il 81,4 percento dei voti."
24,78.1,78.1,21.9,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Buch am Irchel. Die Gemeinde hat Vorlage mit 78,1 Prozent der Stimmen angenommen.","Les habitants de Buch am Irchel soutiennent à 78,1 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Buch am Irchel i cittadini hanno accolto, con il 78,1 percento dei voti, l'imposizione minima OCSE/G20."
41,50.4,50.4,49.6,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","50,4 Prozent der Stimmbürgerinnen und Stimmbürger von Truttikon haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Truttikon, les habitants disent oui à  50,4 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Truttikon l'imposizione minima OCSE/G20 è stata approvata con il 50,4 percento dei voti."
26,95,95,5,"Dorf ZH","Dorf (ZH)","Dorf ZH","Die Umsetzung der OECD-Mindeststeuer ist in Dorf mit 95 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE  est approuvée à Dorf par 95 pour cent des votants.","I cittadini di Dorf si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 95 percento dei voti."
51,56.7,56.7,43.3,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Bachenbülach. Die Gemeinde hat Vorlage mit 56,7 Prozent der Stimmen angenommen.","Les habitants de Bachenbülach soutiennent à 56,7 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Bachenbülach i cittadini hanno accolto, con il 56,7 percento dei voti, l'imposizione minima OCSE/G20."
52,41.9,41.9,58.1,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","58,1 Prozent der Stimmbürgerinnen und Stimmbürger von Bassersdorf haben sich gegen die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Bassersdorf, les citoyens rejettent à 58,1 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Bassersdorf l'imposizione minima OCSE/G20 è stata respinta con il 58,1 percento dei voti."
53,11.2,11.2,88.8,"Bülach ZH","Bülach (ZH)","Bülach ZH","Bülach hat die Umsetzung der OECD-Mindeststeuer mit 88,8 Prozent Nein-Stimmen verworfen.","La modification de la réforme de l'imposition minimale de l'OCDE  n'a pas trouvé grâce aux yeux des citoyens de Bülach. Ils ont refusé le texte à 88,8 pour cent.","Da Bülach è arrivato un ""no"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno respinto il testo con il 88,8 percento dei voti."
54,96.7,96.7,3.3,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Dietlikon. Die Gemeinde hat Vorlage mit 96,7 Prozent der Stimmen angenommen.","Les habitants de Dietlikon soutiennent à 96,7 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Dietlikon i cittadini hanno accolto, con il 96,7 percento dei voti, l'imposizione minima OCSE/G20."
55,10.5,10.5,89.5,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Eglisau hat die Umsetzung der OECD-Mindeststeuer mit 89,5 Prozent Nein-Stimmen verworfen.","La modification de la réforme de l'imposition minimale de l'OCDE  n'a pas trouvé grâce aux yeux des citoyens d'Eglisau. Ils ont refusé le texte à 89,5 pour cent.","Da Eglisau è arrivato un ""no"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno respinto il testo con il 89,5 percento dei voti."
56,49.3,49.3,50.7,"Embrach ZH","Embrach (ZH)","Embrach ZH","Embrach ist gegen die Umsetzung der OECD-Mindeststeuer: Die Gemeinde hat die Vorlage mit 50,7 Prozent Nein verworfen.","La réforme de l'imposition minimale de l'OCDE  est refusée à 50,7 pour cent à Embrach.","Nel comune di Embrach l'imposizione minima OCSE/G20 è stata bocciata con il 50,7 percento dei voti."
57,19.9,19.9,80.1,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","80,1 der Stimmbürgerinnen und Stimmbürger von Freienstein-Teufen haben die Umsetzung der OECD-Mindeststeuer abgelehnt.","Les habitants de Freienstein-Teufen s'opposent à la modification de la réforme de l'imposition minimale de l'OCDE  par 80,1 pour cent des voix.","No all'imposizione minima OCSE/G20 nel comune di Freienstein-Teufen: i cittadini hanno bocciato il testo con il 80,1 percento dei voti."
58,61.7,61.7,38.3,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","61,7 Prozent der Stimmbürgerinnen und Stimmbürger von Glattfelden haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Glattfelden, les habitants disent oui à  61,7 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Glattfelden l'imposizione minima OCSE/G20 è stata approvata con il 61,7 percento dei voti."
59,77.3,77.3,22.7,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","77,3 Prozent der Stimmbürgerinnen und Stimmbürger von Hochfelden haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Hochfelden, les habitants disent oui à  77,3 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Hochfelden l'imposizione minima OCSE/G20 è stata approvata con il 77,3 percento dei voti."
60,92.6,92.6,7.4,"Höri ZH","Höri (ZH)","Höri ZH","92,6 Prozent der Stimmbürgerinnen und Stimmbürger von Höri haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Höri, les habitants disent oui à  92,6 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Höri l'imposizione minima OCSE/G20 è stata approvata con il 92,6 percento dei voti."
61,47.8,47.8,52.2,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","Mit 7'506 Nein zu 6'880 Ja haben die Stimmbürgerinnen und Stimmbürger von Hüntwangen die Umsetzung der OECD-Mindeststeuer abgelehnt. Das sind 52,2 Prozent.","La population de Hüntwangen rejette à 52,2 pour cent des voix la réforme de l'imposition minimale de l'OCDE .","I cittadini di Hüntwangen si sono opposti all'imposizione minima OCSE/G20. Il testo è stato respinto con il 52,2 percento dei voti."
62,66.7,66.7,33.3,"Kloten ZH","Kloten (ZH)","Kloten ZH","Die Umsetzung der OECD-Mindeststeuer ist in Kloten mit 66,7 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE  est approuvée à Kloten par 66,7 pour cent des votants.","I cittadini di Kloten si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 66,7 percento dei voti."
63,99.5,99.5,0.5,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","99,5 Prozent der Stimmbürgerinnen und Stimmbürger von Lufingen haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Lufingen, les habitants disent oui à  99,5 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Lufingen l'imposizione minima OCSE/G20 è stata approvata con il 99,5 percento dei voti."
64,28.2,28.2,71.8,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Mit 4'933 Nein zu 1'941 Ja haben die Stimmbürgerinnen und Stimmbürger von Nürensdorf die Umsetzung der OECD-Mindeststeuer abgelehnt. Das sind 71,8 Prozent.","La population de Nürensdorf rejette à 71,8 pour cent des voix la réforme de l'imposition minimale de l'OCDE .","I cittadini di Nürensdorf si sono opposti all'imposizione minima OCSE/G20. Il testo è stato respinto con il 71,8 percento dei voti."
65,44.4,44.4,55.6,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Oberembrach hat die Umsetzung der OECD-Mindeststeuer mit 55,6 Prozent Nein-Stimmen verworfen.","La modification de la réforme de l'imposition minimale de l'OCDE  n'a pas trouvé grâce aux yeux des citoyens d'Oberembrach. Ils ont refusé le texte à 55,6 pour cent.","Da Oberembrach è arrivato un ""no"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno respinto il testo con il 55,6 percento dei voti."
66,82.9,82.9,17.1,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","82,9 Prozent der Stimmbürgerinnen und Stimmbürger in Opfikon haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants d'Opfikon acceptent avec 82,9 pour cent de oui la modification de la réforme de l'imposition minimale de l'OCDE .","Con il 82,9 percento di ""sì"", i cittadini del comune di Opfikon hanno accolto l'imposizione minima OCSE/G20."
67,67.2,67.2,32.8,"Rafz ZH","Rafz (ZH)","Rafz ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Rafz. Die Gemeinde hat Vorlage mit 67,2 Prozent der Stimmen angenommen.","Les habitants de Rafz soutiennent à 67,2 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Rafz i cittadini hanno accolto, con il 67,2 percento dei voti, l'imposizione minima OCSE/G20."
68,49.4,49.4,50.6,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","Mit 5'741 Nein zu 5'602 Ja haben die Stimmbürgerinnen und Stimmbürger von Rorbas die Umsetzung der OECD-Mindeststeuer abgelehnt. Das sind 50,6 Prozent.","La population de Rorbas rejette à 50,6 pour cent des voix la réforme de l'imposition minimale de l'OCDE .","I cittadini di Rorbas si sono opposti all'imposizione minima OCSE/G20. Il testo è stato respinto con il 50,6 percento dei voti."
69,59,59,41,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","Mit 59 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Wallisellen für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population de Wallisellen approuve à 59 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Wallisellen l’imposizione minima OCSE/G20 è stata accettata con il 59 percento dei voti."
70,42.9,42.9,57.1,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","57,1 Prozent der Stimmbürgerinnen und Stimmbürger von Wasterkingen haben sich gegen die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Wasterkingen, les citoyens rejettent à 57,1 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Wasterkingen l'imposizione minima OCSE/G20 è stata respinta con il 57,1 percento dei voti."
71,47.3,47.3,52.7,"Wil ZH","Wil (ZH)","Wil ZH ZH","52,7 Prozent der Stimmbürgerinnen und Stimmbürger von Wil ZH haben sich gegen die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Wil (ZH), les citoyens rejettent à 52,7 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Wil ZH l'imposizione minima OCSE/G20 è stata respinta con il 52,7 percento dei voti."
72,57.8,57.8,42.2,"Winkel ZH","Winkel (ZH)","Winkel ZH","57,8 Prozent der Stimmbürgerinnen und Stimmbürger in Winkel haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Winkel acceptent avec 57,8 pour cent de oui la modification de la réforme de l'imposition minimale de l'OCDE .","Con il 57,8 percento di ""sì"", i cittadini del comune di Winkel hanno accolto l'imposizione minima OCSE/G20."
81,24.3,24.3,75.7,"Bachs ZH","Bachs (ZH)","Bachs ZH","Mit 8'942 Nein zu 2'865 Ja haben die Stimmbürgerinnen und Stimmbürger von Bachs die Umsetzung der OECD-Mindeststeuer abgelehnt. Das sind 75,7 Prozent.","La population de Bachs rejette à 75,7 pour cent des voix la réforme de l'imposition minimale de l'OCDE .","I cittadini di Bachs si sono opposti all'imposizione minima OCSE/G20. Il testo è stato respinto con il 75,7 percento dei voti."
82,2.6,2.6,97.4,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","Boppelsen ist gegen die Umsetzung der OECD-Mindeststeuer: Die Gemeinde hat die Vorlage mit 97,4 Prozent Nein verworfen.","La réforme de l'imposition minimale de l'OCDE  est refusée à 97,4 pour cent à Boppelsen.","Nel comune di Boppelsen l'imposizione minima OCSE/G20 è stata bocciata con il 97,4 percento dei voti."
83,14.5,14.5,85.5,"Buchs ZH","Buchs (ZH)","Buchs ZH","Buchs ZH ist gegen die Umsetzung der OECD-Mindeststeuer: Die Gemeinde hat die Vorlage mit 85,5 Prozent Nein verworfen.","La réforme de l'imposition minimale de l'OCDE  est refusée à 85,5 pour cent à Buchs (ZH).","Nel comune di Buchs ZH l'imposizione minima OCSE/G20 è stata bocciata con il 85,5 percento dei voti."
84,57.9,57.9,42.1,"Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Dällikon hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 57,9 Prozent zu.","La réforme de l'imposition minimale de l'OCDE  passe la rampe avec 57,9 pour cent de oui à Dällikon.","Da Dällikon è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 57,9 percento dei voti."
85,26.8,26.8,73.2,"Dänikon ZH","Dänikon (ZH)","Dänikon ZH","Dänikon ist gegen die Umsetzung der OECD-Mindeststeuer: Die Gemeinde hat die Vorlage mit 73,2 Prozent Nein verworfen.","La réforme de l'imposition minimale de l'OCDE  est refusée à 73,2 pour cent à Dänikon.","Nel comune di Dänikon l'imposizione minima OCSE/G20 è stata bocciata con il 73,2 percento dei voti."
86,54.9,54.9,45.1,"Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","54,9 Prozent der Stimmbürgerinnen und Stimmbürger von Dielsdorf haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Dielsdorf, les habitants disent oui à  54,9 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Dielsdorf l'imposizione minima OCSE/G20 è stata approvata con il 54,9 percento dei voti."
87,67.4,67.4,32.6,"Hüttikon ZH","Hüttikon (ZH)","Hüttikon ZH","Hüttikon hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 67,4 Prozent zu.","La réforme de l'imposition minimale de l'OCDE  passe la rampe avec 67,4 pour cent de oui à Hüttikon.","Da Hüttikon è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 67,4 percento dei voti."
88,51,51,49,"Neerach ZH","Neerach (ZH)","Neerach ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Neerach. Die Gemeinde hat Vorlage mit 51 Prozent der Stimmen angenommen.","Les habitants de Neerach soutiennent à 51 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Neerach i cittadini hanno accolto, con il 51 percento dei voti, l'imposizione minima OCSE/G20."
31,37.1,37.1,62.9,"Henggart ZH","Henggart (ZH)","Henggart ZH","In Henggart ist die Umsetzung der OECD-Mindeststeuer mit 62,9 Prozent gescheitert.","La réforme de l'imposition minimale de l'OCDE  n'a pas convaincu à Henggart. Les citoyens de la commune ont refusé le texte à 62,9 pour cent.","Con il 62,9 percento di ""no"", i cittadini del comune di Henggart hanno bocciato l'imposizione minima OCSE/G20."
90,32.7,32.7,67.3,"Niederhasli ZH","Niederhasli (ZH)","Niederhasli ZH","Mit 8'464 Nein zu 4'114 Ja haben die Stimmbürgerinnen und Stimmbürger von Niederhasli die Umsetzung der OECD-Mindeststeuer abgelehnt. Das sind 67,3 Prozent.","La population de Niederhasli rejette à 67,3 pour cent des voix la réforme de l'imposition minimale de l'OCDE .","I cittadini di Niederhasli si sono opposti all'imposizione minima OCSE/G20. Il testo è stato respinto con il 67,3 percento dei voti."
